filename,model,task,filter_type,initial_score,final_score,initial_loss,final_loss,dd_pass,dd_time,initial_program,final_program,initial_tokens,final_tokens,len_initial_tokens,len_final_tokens,len_minimal_tokens,len_initial_chars,len_final_chars,len_minimal_chars,per_removed_chars,per_removed_tokens,attn_nodes,final_nodes,common_nodes,len_attn_nodes,len_final_nodes,len_common_nodes,per_common_tokens,ground_truth
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2933.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.8204808831214905, 'target': 0.0}","{'location': 0.7999699115753174, 'target': 0.0}","{'location': 0.19786496460437775, 'target': 0.0}","{'location': 0.22318102419376373, 'target': 0.0}","{'n_total': 588, 'n_valid': 88, 'n_correct': 88}",10.386289,,,"['#NEWLINE#', 'def diverge_map(', 'RGB1', '=', 'np', '.', 'array', '(', '[', '59', ',', '76', ',', '192', ']', ')', ',', 'RGB2', '=', 'np', '.', 'array', '(', '[', '180', ',', '4', ',', '38', ']', ')', ',', 'numColors', '=', '101', ')', ':', '#NEWLINE#', '#INDENT#', 'colormap', '=', 'ColorMapCreator', '(', 'RGB1', ',', 'RGB2', ',', 'numColors', '=', 'numColors', ')', '#NEWLINE#', 'colormap', '.', 'colorMap', '=', 'np', '.', 'clip', '(', 'colormap', '.', 'colorMap', ',', '0', ',', '1', ')', '#NEWLINE#', 'cdict', '=', '{', '#NEWLINE#', '#INDENT#', ""'red'"", ':', '[', ']', ',', '#NEWLINE#', ""'green'"", ':', '[', ']', ',', '#NEWLINE#', ""'blue'"", ':', '[', ']', ',', '#NEWLINE#', '#UNINDENT#', '}', '#NEWLINE#', 'inds', '=', 'np', '.', 'linspace', '(', '0.0', ',', '1.0', ',', 'numColors', ')', '#NEWLINE#', 'for', '(', 'ii', ',', 'ind', ')', 'in', 'enumerate', '(', 'inds', ')', ':', '#NEWLINE#', '#INDENT#', 'cdict', '[', ""'red'"", ']', '.', 'append', '(', '[', 'ind', ',', 'colormap', '.', 'colorMap', '[', '(', 'ii', ',', '0', ')', ']', ',', 'colormap', '.', 'colorMap', '[', '(', 'ii', ',', '0', ')', ']', ']', ')', '#NEWLINE#', 'cdict', '[', ""'green'"", ']', '.', 'append', '(', '[', 'ind', ',', 'colormap', '.', 'colorMap', '[', '(', 'ii', ',', '1', ')', ']', ',', 'colormap', '.', 'colorMap', '[', '(', 'ii', ',', '1', ')', ']', ']', ')', '#NEWLINE#', 'cdict', '[', ""'blue'"", ']', '.', 'append', '(', '[', 'ind', ',', 'colormap', '.', 'colorMap', '[', '(', 'ii', ',', '2', ')', ']', ',', 'colormap', '.', 'colorMap', '[', '(', 'ii', ',', '2', ')', ']', ']', ')', '#NEWLINE#', '#UNINDENT#', 'from', 'matplotlib.colors', 'import', 'LinearSegmentedColormap', '#NEWLINE#', 'mycmap', '=', 'LinearSegmentedColormap', '(', ""'BlueRed1'"", ',', 'cdict', ')', '#NEWLINE#', 'return', 'mycmap']","['#NEWLINE#', 'RGB1', 'RGB2', 'numColors', 'colormap', 'RGB1', 'RGB2', 'numColors', 'numColors', 'colormap', 'colormap', 'cdict', 'inds', 'numColors', 'ii', 'ind', 'inds', 'cdict', 'ind', 'colormap', 'ii', 'colormap', 'ii', 'cdict', 'ind', 'colormap', 'ii', 'colormap', 'ii', 'cdict', 'ind', 'colormap', 'ii', 'colormap', 'ii', 'mycmap', 'cdict', 'mycmap']",241,38,38,-1,-1,-1,-1.0,100.0,,"['#NEWLINE#', 'RGB1', 'RGB2', 'numColors', 'colormap', 'RGB1', 'RGB2', 'numColors', 'numColors', 'colormap', 'colormap', 'cdict', 'inds', 'numColors', 'ii', 'ind', 'inds', 'cdict', 'ind', 'colormap', 'ii', 'colormap', 'ii', 'cdict', 'ind', 'colormap', 'ii', 'colormap', 'ii', 'cdict', 'ind', 'colormap', 'ii', 'colormap', 'ii', 'mycmap', 'cdict', 'mycmap']",,-1,38,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2934.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.9985276460647583, 'target': 0.0}","{'location': 0.995925784111023, 'target': 0.0}","{'location': 0.0014734136639162898, 'target': 0.0}","{'location': 0.004082441329956055, 'target': 0.0}","{'n_total': 68, 'n_valid': 11, 'n_correct': 11}",0.535654,,,"['#NEWLINE#', 'def start_build(', 'self', ',', 'activity', ')', ':', '#NEWLINE#', '#INDENT#', 'self', '.', '_emit', '(', ""'start-build'"", ',', 'activity', '=', 'activity', ')']","['#NEWLINE#', 'self', 'activity', 'self', 'activity', 'activity']",19,6,6,-1,-1,-1,-1.0,100.0,,"['#NEWLINE#', 'self', 'activity', 'self', 'activity', 'activity']",,-1,6,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2936.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.804171085357666, 'target': 0.0}","{'location': 0.7176209092140198, 'target': 0.0}","{'location': 0.2179432064294815, 'target': 0.0}","{'location': 0.3318140208721161, 'target': 0.0}","{'n_total': 326, 'n_valid': 56, 'n_correct': 56}",5.710248,,,"['#NEWLINE#', 'def test_percentile(', ')', ':', '#NEWLINE#', '#INDENT#', 'd', '=', 'da', '.', 'ones', '(', '(', '16', ',', ')', ',', 'chunks', '=', '(', '4', ',', ')', ')', '#NEWLINE#', 'assert', 'eq', '(', 'da', '.', 'percentile', '(', 'd', ',', '[', '0', ',', '50', ',', '100', ']', ')', ',', '[', '1', ',', '1', ',', '1', ']', ')', '#NEWLINE#', 'x', '=', 'np', '.', 'array', '(', '[', '0', ',', '0', ',', '5', ',', '5', ',', '5', ',', '5', ',', '20', ',', '20', ']', ')', '#NEWLINE#', 'd', '=', 'da', '.', 'from_array', '(', 'x', ',', 'chunks', '=', '(', '3', ',', ')', ')', '#NEWLINE#', 'assert', 'eq', '(', 'da', '.', 'percentile', '(', 'd', ',', '[', '0', ',', '50', ',', '100', ']', ')', ',', '[', '0', ',', '5', ',', '20', ']', ')', '#NEWLINE#', 'assert', 'same_keys', '(', 'da', '.', 'percentile', '(', 'd', ',', '[', '0', ',', '50', ',', '100', ']', ')', ',', 'da', '.', 'percentile', '(', 'd', ',', '[', '0', ',', '50', ',', '100', ']', ')', ')', '#NEWLINE#', 'assert', '(', 'not', 'same_keys', '(', 'da', '.', 'percentile', '(', 'd', ',', '[', '0', ',', '50', ',', '100', ']', ')', ',', 'da', '.', 'percentile', '(', 'd', ',', '[', '0', ',', '50', ']', ')', ')', ')', '#NEWLINE#', 'x', '=', 'np', '.', 'array', '(', '[', ""'a'"", ',', ""'a'"", ',', ""'d'"", ',', ""'d'"", ',', ""'d'"", ',', ""'e'"", ']', ')', '#NEWLINE#', 'd', '=', 'da', '.', 'from_array', '(', 'x', ',', 'chunks', '=', '(', '3', ',', ')', ')', '#NEWLINE#', 'assert', 'eq', '(', 'da', '.', 'percentile', '(', 'd', ',', '[', '0', ',', '50', ',', '100', ']', ')', ',', '[', ""'a'"", ',', ""'d'"", ',', ""'e'"", ']', ')']","['#NEWLINE#', 'd', 'd', 'x', 'd', 'x', 'd', 'd', 'd', 'd', 'd', 'x', 'd', 'x', 'd']",252,15,15,-1,-1,-1,-1.0,100.0,,"['#NEWLINE#', 'd', 'd', 'x', 'd', 'x', 'd', 'd', 'd', 'd', 'd', 'x', 'd', 'x', 'd']",,-1,15,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2961.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.7347574830055237, 'target': 0.0}","{'location': 0.9909829497337341, 'target': 0.0}","{'location': 0.30821493268013, 'target': 0.0}","{'location': 0.009057978168129921, 'target': 0.0}","{'n_total': 141, 'n_valid': 23, 'n_correct': 22}",1.329844,,,"['#NEWLINE#', '@', 'staticmethod', '#NEWLINE#', 'def _move(', 'particle', ')', ':', '#NEWLINE#', '#INDENT#', 'result', '=', '(', 'int', '(', 'particle', '.', 'x', ')', ',', 'int', '(', 'particle', '.', 'y', ')', ')', '#NEWLINE#', 'particle', '.', 'x', '+=', 'particle', '.', 'dx', '#NEWLINE#', 'particle', '.', 'y', '+=', 'particle', '.', 'dy', '#NEWLINE#', 'return', 'result']","['#NEWLINE#', 'particle', 'result', 'particle', 'particle', 'particle', 'particle', 'particle', 'particle', 'result']",46,10,10,-1,-1,-1,-1.0,100.0,,"['#NEWLINE#', 'particle', 'result', 'particle', 'particle', 'particle', 'particle', 'particle', 'particle', 'result']",,-1,10,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2963.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.9762755632400513, 'target': 0.0}","{'location': 0.5115115642547607, 'target': 0.0}","{'location': 0.02401047945022583, 'target': 0.0}","{'location': 0.6703850626945496, 'target': 0.0}","{'n_total': 100, 'n_valid': 16, 'n_correct': 15}",0.85995,,,"['#NEWLINE#', 'def test_dict_has_sub_dict(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', 'd', '=', 'dict', '(', 'a', '=', 'dict', '(', 'b', '=', '2', ')', ')', '#NEWLINE#', 'm', '=', 'dhcp', '.', 'DictModel', '(', 'd', ')', '#NEWLINE#', 'self', '.', 'assertEqual', '(', 'm', '.', 'a', '.', 'b', ',', '2', ')']","['#NEWLINE#', 'self', 'd', 'm', 'd', 'self', 'm']",42,7,7,-1,-1,-1,-1.0,100.0,,"['#NEWLINE#', 'self', 'd', 'm', 'd', 'self', 'm']",,-1,7,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2964.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.9506587386131287, 'target': 0.0}","{'location': 0.8102203011512756, 'target': 0.0}","{'location': 0.05060023441910744, 'target': 0.0}","{'location': 0.21044915914535522, 'target': 0.0}","{'n_total': 392, 'n_valid': 68, 'n_correct': 52}",5.225868,,,"['#NEWLINE#', 'def prepare_loss(', 'self', ',', 'entropy_beta', ')', ':', '#NEWLINE#', '#INDENT#', 'with', 'tf', '.', 'device', '(', ""'/cpu:0'"", ')', ':', '#NEWLINE#', '#INDENT#', 'self', '.', 'a', '=', 'tf', '.', 'placeholder', '(', ""'float'"", ',', '[', '1', ',', 'self', '.', '_action_size', ']', ')', '#NEWLINE#', 'self', '.', 'td', '=', 'tf', '.', 'placeholder', '(', ""'float'"", ',', '[', '1', ']', ')', '#NEWLINE#', 'entropy', '=', '(', '-', 'tf', '.', 'reduce_sum', '(', '(', 'self', '.', 'pi', '*', 'tf', '.', 'log', '(', 'self', '.', 'pi', ')', ')', ')', ')', '#NEWLINE#', 'self', '.', 'policy_loss', '=', '(', '-', '(', '(', 'tf', '.', 'reduce_sum', '(', 'tf', '.', 'mul', '(', 'tf', '.', 'log', '(', 'self', '.', 'pi', ')', ',', 'self', '.', 'a', ')', ')', '*', 'self', '.', 'td', ')', '+', '(', 'entropy', '*', 'entropy_beta', ')', ')', ')', '#NEWLINE#', 'self', '.', 'r', '=', 'tf', '.', 'placeholder', '(', ""'float'"", ',', '[', '1', ']', ')', '#NEWLINE#', 'self', '.', 'value_loss', '=', 'tf', '.', 'reduce_mean', '(', 'tf', '.', 'square', '(', '(', 'self', '.', 'r', '-', 'self', '.', 'v', ')', ')', ')']","['#NEWLINE#', 'self', 'entropy_beta', 'self', 'self', 'self', 'entropy', 'self', 'self', 'self', 'self', 'self', 'self', 'entropy', 'entropy_beta', 'self', 'self', 'self', 'self']",160,19,19,-1,-1,-1,-1.0,100.0,,"['#NEWLINE#', 'self', 'entropy_beta', 'self', 'self', 'self', 'entropy', 'self', 'self', 'self', 'self', 'self', 'self', 'entropy', 'entropy_beta', 'self', 'self', 'self', 'self']",,-1,19,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2965.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.6735679507255554, 'target': 0.0}","{'location': 0.8031637072563171, 'target': 0.0}","{'location': 0.3951665461063385, 'target': 0.0}","{'location': 0.21919672191143036, 'target': 0.0}","{'n_total': 118, 'n_valid': 22, 'n_correct': 20}",1.279234,,,"['#NEWLINE#', 'def test__consumer_fails(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', 'queue', '=', 'collections', '.', 'deque', '(', '[', '1', ',', '2', ',', '3', ']', ')', '#NEWLINE#', 'mock_consume', '=', 'mock', '.', 'MagicMock', '(', 'side_effect', '=', 'Exception', '(', ')', ')', '#NEWLINE#', 'broker', '.', '_consumer', '(', 'mock_consume', ',', 'queue', ')', '#NEWLINE#', 'self', '.', 'assertEqual', '(', '0', ',', 'len', '(', 'queue', ')', ')']","['#NEWLINE#', 'self', 'queue', 'mock_consume', 'mock_consume', 'queue', 'self', 'queue']",55,8,8,-1,-1,-1,-1.0,100.0,,"['#NEWLINE#', 'self', 'queue', 'mock_consume', 'mock_consume', 'queue', 'self', 'queue']",,-1,8,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2966.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.927114725112915, 'target': 0.0}","{'location': 0.41629570722579956, 'target': 0.0}","{'location': 0.07567787170410156, 'target': 0.0}","{'location': 0.8763594627380371, 'target': 0.0}","{'n_total': 115, 'n_valid': 23, 'n_correct': 20}",1.330599,,,"['#NEWLINE#', 'def test_good_conditions(', ')', ':', '#NEWLINE#', '#INDENT#', ""'If conditions match, this function returns with a True value'"", '#NEWLINE#', 'annotation', '=', '_fake_anno', '(', '1', ')', '#NEWLINE#', 'data', '=', '{', '#NEWLINE#', '#INDENT#', ""'parent'"", ':', '_fake_anno', '(', '0', ')', ',', '#NEWLINE#', ""'subscription'"", ':', '{', '#NEWLINE#', '#INDENT#', ""'id'"", ':', '1', ',', '#NEWLINE#', ""'uri'"", ':', ""'acct:elephant@nomouse.pls'"", ',', '#NEWLINE#', '#UNINDENT#', '}', ',', '#NEWLINE#', '#UNINDENT#', '}', '#NEWLINE#', 'send', '=', 'rt', '.', 'check_conditions', '(', 'annotation', ',', 'data', ')', '#NEWLINE#', 'assert', '(', 'send', 'is', 'True', ')']","['#NEWLINE#', 'annotation', 'data', 'send', 'annotation', 'data', '(', 'send']",67,8,7,-1,-1,-1,-1.0,98.33333333333331,,"['#NEWLINE#', 'annotation', 'data', 'send', 'annotation', 'data', '(', 'send']",,-1,8,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2968.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.9065887928009033, 'target': 0.0}","{'location': 0.9822781085968018, 'target': 0.0}","{'location': 0.0980663150548935, 'target': 0.0}","{'location': 0.017880791798233986, 'target': 0.0}","{'n_total': 117, 'n_valid': 18, 'n_correct': 18}",1.001898,,,"['#NEWLINE#', 'def queryForNodes(', 'self', ',', 'elem', ')', ':', '#NEWLINE#', '#INDENT#', 'result', '=', '[', ']', '#NEWLINE#', 'self', '.', 'baseLocation', '.', 'queryForNodes', '(', 'elem', ',', 'result', ')', '#NEWLINE#', 'if', '(', 'len', '(', 'result', ')', '==', '0', ')', ':', '#NEWLINE#', '#INDENT#', 'return', 'None', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'return', 'result']","['#NEWLINE#', 'self', 'elem', 'result', 'self', 'elem', 'result', 'result', 'result']",47,9,9,-1,-1,-1,-1.0,100.0,,"['#NEWLINE#', 'self', 'elem', 'result', 'self', 'elem', 'result', 'result', 'result']",,-1,9,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2969.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.8114991784095764, 'target': 0.0}","{'location': 0.5139307379722595, 'target': 0.0}","{'location': 0.20887193083763123, 'target': 0.0}","{'location': 0.6656667590141296, 'target': 0.0}","{'n_total': 508, 'n_valid': 71, 'n_correct': 58}",6.636063,,,"['#NEWLINE#', 'def testForRegression(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', '""Checks whether there\'s a regression.""', '#NEWLINE#', 'self', '.', 'maxDiff', '=', '65536', '#NEWLINE#', 'with', 'open', '(', 'os', '.', 'path', '.', 'join', '(', 'DOCUMENT_ROOT', ',', ""'angular-components/docs/api-docs-examples.json'"", ')', ')', 'as', 'fd', ':', '#NEWLINE#', '#INDENT#', 'prev_data', '=', 'json', '.', 'load', '(', 'fd', ')', '#NEWLINE#', '#UNINDENT#', 'checks', '=', 'prev_data', '[', 'self', '.', 'handler', ']', '#NEWLINE#', 'relevant_checks', '=', '[', ']', '#NEWLINE#', 'for', 'check', 'in', 'checks', ':', '#NEWLINE#', '#INDENT#', 'if', '(', 'check', '[', ""'test_class'"", ']', '==', 'self', '.', '__class__', '.', '__name__', ')', ':', '#NEWLINE#', '#INDENT#', 'relevant_checks', '.', 'append', '(', 'check', ')', '#NEWLINE#', '#UNINDENT#', '#UNINDENT#', 'self', '.', 'Run', '(', ')', '#NEWLINE#', 'self', '.', 'assertTrue', '(', 'self', '.', 'checks', ')', '#NEWLINE#', 'checks_str', '=', 'json', '.', 'dumps', '(', 'self', '.', 'checks', ',', 'indent', '=', '2', ',', 'sort_keys', '=', 'True', ',', 'separators', '=', '(', ""','"", ',', ""': '"", ')', ')', '#NEWLINE#', 'prev_checks_str', '=', 'json', '.', 'dumps', '(', 'relevant_checks', ',', 'indent', '=', '2', ',', 'sort_keys', '=', 'True', ',', 'separators', '=', '(', ""','"", ',', ""': '"", ')', ')', '#NEWLINE#', 'self', '.', 'assertMultiLineEqual', '(', 'prev_checks_str', ',', 'checks_str', ')']","['#NEWLINE#', 'self', 'self', 'fd', 'prev_data', 'fd', 'checks', 'prev_data', 'self', 'relevant_checks', 'check', 'checks', 'check', 'self', 'relevant_checks', 'check', 'self', 'self', 'self', 'checks', 'checks_str', 'self', 'checks', ',', 'prev_checks_str', 'relevant_checks', 'self', '.', 'prev_checks_str', ',', 'checks_str', ')']",165,32,28,-1,-1,-1,-1.0,97.08029197080292,,"['#NEWLINE#', 'self', 'self', 'fd', 'prev_data', 'fd', 'checks', 'prev_data', 'self', 'relevant_checks', 'check', 'checks', 'check', 'self', 'relevant_checks', 'check', 'self', 'self', 'self', 'checks', 'checks_str', 'self', 'checks', ',', 'prev_checks_str', 'relevant_checks', 'self', '.', 'prev_checks_str', ',', 'checks_str', ')']",,-1,32,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2971.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.8617258071899414, 'target': 0.0}","{'location': 0.3135605752468109, 'target': 0.0}","{'location': 0.1488180160522461, 'target': 0.0}","{'location': 1.1597626209259033, 'target': 0.0}","{'n_total': 468, 'n_valid': 75, 'n_correct': 48}",6.227064,,,"['#NEWLINE#', 'def create_table(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', 'body', '=', 'self', '.', 'body', '#NEWLINE#', 'table_name', '=', 'body', '[', ""'TableName'"", ']', '#NEWLINE#', 'throughput', '=', 'body', '[', ""'ProvisionedThroughput'"", ']', '#NEWLINE#', 'key_schema', '=', 'body', '[', ""'KeySchema'"", ']', '#NEWLINE#', 'attr', '=', 'body', '[', ""'AttributeDefinitions'"", ']', '#NEWLINE#', 'global_indexes', '=', 'body', '.', 'get', '(', ""'GlobalSecondaryIndexes'"", ',', '[', ']', ')', '#NEWLINE#', 'local_secondary_indexes', '=', 'body', '.', 'get', '(', ""'LocalSecondaryIndexes'"", ',', '[', ']', ')', '#NEWLINE#', 'table', '=', 'dynamodb_backend2', '.', 'create_table', '(', 'table_name', ',', 'schema', '=', 'key_schema', ',', 'throughput', '=', 'throughput', ',', 'attr', '=', 'attr', ',', 'global_indexes', '=', 'global_indexes', ',', 'indexes', '=', 'local_secondary_indexes', ')', '#NEWLINE#', 'if', '(', 'table', 'is not', 'None', ')', ':', '#NEWLINE#', '#INDENT#', 'return', 'dynamo_json_dump', '(', 'table', '.', 'describe', ')', '#NEWLINE#', '#UNINDENT#', 'else', ':', '#NEWLINE#', '#INDENT#', 'er', '=', ""'com.amazonaws.dynamodb.v20111205#ResourceInUseException'"", '#NEWLINE#', 'return', 'self', '.', 'error', '(', 'er', ')']","['#NEWLINE#', 'self', 'body', 'self', '.', 'body', '#NEWLINE#', 'table_name', '=', 'body', '[', 'throughput', 'body', 'key_schema', '=', 'body', '[', 'attr', 'body', 'global_indexes', 'body', 'local_secondary_indexes', 'body', 'table', '=', 'table_name', 'key_schema', 'throughput', '=', 'throughput', 'attr', '=', 'attr', 'global_indexes', 'global_indexes', 'local_secondary_indexes', 'table', 'table', 'er', 'self', 'er']",127,41,32,-1,-1,-1,-1.0,90.52631578947368,,"['#NEWLINE#', 'self', 'body', 'self', '.', 'body', '#NEWLINE#', 'table_name', '=', 'body', '[', 'throughput', 'body', 'key_schema', '=', 'body', '[', 'attr', 'body', 'global_indexes', 'body', 'local_secondary_indexes', 'body', 'table', '=', 'table_name', 'key_schema', 'throughput', '=', 'throughput', 'attr', '=', 'attr', 'global_indexes', 'global_indexes', 'local_secondary_indexes', 'table', 'table', 'er', 'self', 'er']",,-1,41,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2972.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.5529162883758545, 'target': 0.0}","{'location': 0.982944667339325, 'target': 0.0}","{'location': 0.5925485491752625, 'target': 0.0}","{'location': 0.017202455550432205, 'target': 0.0}","{'n_total': 257, 'n_valid': 39, 'n_correct': 38}",2.830423,,,"['#NEWLINE#', 'def test_allow_null_presents_data(', 'self', ')', ':', '#NEWLINE#', '#INDENT#', 'fields', '=', 'OrderedDict', '(', '[', '(', ""'foo'"", ',', 'restplus', '.', 'fields', '.', 'Raw', ')', ',', '(', ""'fee'"", ',', 'restplus', '.', 'fields', '.', 'Nested', '(', 'OrderedDict', '(', '[', '(', ""'fye'"", ',', 'restplus', '.', 'fields', '.', 'String', ')', ',', '(', ""'blah'"", ',', 'restplus', '.', 'fields', '.', 'String', ')', ']', ')', ',', 'allow_null', '=', 'True', ')', ')', ']', ')', '#NEWLINE#', 'marshal_fields', '=', 'OrderedDict', '(', '[', '(', ""'foo'"", ',', ""'bar'"", ')', ',', '(', ""'bat'"", ',', ""'baz'"", ')', ',', '(', ""'fee'"", ',', '{', '#NEWLINE#', '#INDENT#', ""'blah'"", ':', ""'cool'"", ',', '#NEWLINE#', '#UNINDENT#', '}', ')', ']', ')', '#NEWLINE#', 'output', '=', 'restplus', '.', 'marshal', '(', 'marshal_fields', ',', 'fields', ')', '#NEWLINE#', 'expected', '=', 'OrderedDict', '(', '[', '(', ""'foo'"", ',', ""'bar'"", ')', ',', '(', ""'fee'"", ',', 'OrderedDict', '(', '[', '(', ""'fye'"", ',', 'None', ')', ',', '(', ""'blah'"", ',', ""'cool'"", ')', ']', ')', ')', ']', ')', '#NEWLINE#', 'self', '.', 'assertEqual', '(', 'output', ',', 'expected', ')']","['#NEWLINE#', 'self', 'fields', 'fields', 'fields', 'fields', 'fields', 'marshal_fields', 'output', 'marshal_fields', 'fields', 'expected', 'self', 'output', 'expected']",151,15,15,-1,-1,-1,-1.0,100.0,,"['#NEWLINE#', 'self', 'fields', 'fields', 'fields', 'fields', 'fields', 'marshal_fields', 'output', 'marshal_fields', 'fields', 'expected', 'self', 'output', 'expected']",,-1,15,-1,-1.0,True
eval__VARIABLE_MISUSE__SStuB.txt-00000-of-00300___L2975.txt,RNN,VARIABLE_MISUSE,"{'has_bug': False, 'bug_kind': 0, 'dd_bug': 'non_buggy_correct'}","{'location': 0.7283653020858765, 'target': 0.0}","{'location': 0.3180810511112213, 'target': 0.0}","{'location': 0.316952645778656, 'target': 0.0}","{'location': 1.145449161529541, 'target': 0.0}","{'n_total': 242, 'n_valid': 50, 'n_correct': 32}",3.307747,,,"['#NEWLINE#', '@', 'click', '.', 'command', '(', ""'words2ngrams'"", ')', '#NEWLINE#', '@', 'click', '.', 'argument', '(', ""'tokens'"", ',', 'type', '=', 'click', '.', 'File', '(', ""'r'"", ')', ',', 'default', '=', 'click', '.', 'open_file', '(', ""'-'"", ')', ')', '#NEWLINE#', '@', 'click', '.', 'option', '(', ""'--sep'"", ',', 'default', '=', ""' '"", ',', 'help', '=', ""'Separator between words in bigram output.'"", ',', 'show_default', '=', 'True', ')', '#NEWLINE#', '@', 'click', '.', 'option', '(', ""'-n'"", ',', ""'--length'"", ',', 'default', '=', '2', ',', 'help', '=', ""'Length of the n-gram'"", ',', 'show_default', '=', 'True', ')', '#NEWLINE#', 'def words2ngrams(', 'sep', ',', 'length', ',', 'tokens', ')', ':', '#NEWLINE#', '#INDENT#', ""'Tokenize words into ngrams. ngrams are n-length word tokens.\\n    Punctuation is considered as a separate token.'"", '#NEWLINE#', 'content', '=', 'read_tokens', '(', 'tokens', ')', '#NEWLINE#', 'ngrams', '=', 'list', '(', 'nltk', '.', 'ngrams', '(', 'content', ',', 'length', ')', ')', '#NEWLINE#', '[', 'output', '(', 'sep', '.', 'join', '(', 'ngram', ')', ')', 'for', 'ngram', 'in', 'ngrams', ']']","['#NEWLINE#', 'sep', 'length', 'tokens', 'content', 'tokens', 'ngrams', 'ngrams', 'content', 'length', 'sep', 'ngram', 'ngram', 'in', 'ngrams']",125,15,14,-1,-1,-1,-1.0,99.09909909909908,,"['#NEWLINE#', 'sep', 'length', 'tokens', 'content', 'tokens', 'ngrams', 'ngrams', 'content', 'length', 'sep', 'ngram', 'ngram', 'in', 'ngrams']",,-1,15,-1,-1.0,True
